id,data,party_or_author_type,party_popularity,aprovacao
522635-51,2012-05-02,Órgão do Poder Legislativo,80.0,1.0
535948-32,2012-05-02,Órgão do Poder Executivo,100.0,1.0
535948-33,2012-05-02,Órgão do Poder Executivo,100.0,1.0
535948-35,2012-05-02,Órgão do Poder Executivo,100.0,1.0
542442-6,2012-05-02,Órgão do Poder Legislativo,80.0,1.0
543227-3,2012-05-02,Órgão do Poder Executivo,100.0,1.0
465327-59,2012-05-08,Órgão do Poder Legislativo,80.0,1.0
465327-61,2012-05-08,Órgão do Poder Legislativo,100.0,1.0
540003-6,2012-05-08,Órgão do Poder Legislativo,100.0,1.0
543724-3,2012-05-08,Órgão do Poder Legislativo,100.0,1.0
302629-35,2012-05-15,PV,100.0,1.0
302629-39,2012-05-15,PV,100.0,1.0
302629-41,2012-05-15,PV,100.0,1.0
302629-46,2012-05-15,PV,100.0,1.0
512061-25,2012-05-15,Órgão do Poder Legislativo,100.0,1.0
512061-27,2012-05-15,Órgão do Poder Legislativo,100.0,1.0
512061-29,2012-05-15,Órgão do Poder Legislativo,100.0,1.0
512061-32,2012-05-15,Órgão do Poder Legislativo,100.0,1.0
529011-27,2012-05-15,PCdoB,100.0,1.0
529011-29,2012-05-15,PCdoB,100.0,1.0
537436-7,2012-05-15,PCdoB,100.0,1.0
544598-4,2012-05-15,Órgão do Poder Legislativo,100.0,1.0
47353-100,2012-05-16,Órgão do Poder Legislativo,100.0,1.0
47353-112,2012-05-16,Órgão do Poder Legislativo,100.0,1.0
47353-116,2012-05-16,Órgão do Poder Legislativo,100.0,1.0
47353-98,2012-05-16,Órgão do Poder Legislativo,100.0,1.0
544846-4,2012-05-16,Órgão do Poder Legislativo,100.0,1.0
509074-90,2012-05-22,Órgão do Poder Judiciário,100.0,1.0
509074-93,2012-05-22,Órgão do Poder Judiciário,100.0,1.0
544136-25,2012-05-22,PP,60.0,1.0
544136-27,2012-05-22,PP,60.0,1.0
544176-6,2012-05-22,PP,80.0,1.0
325847-63,2012-05-29,Órgão do Poder Executivo,100.0,1.0
325847-65,2012-05-29,Órgão do Poder Executivo,100.0,1.0
325847-67,2012-05-29,Órgão do Poder Executivo,100.0,1.0
498034-6,2012-05-29,Órgão do Poder Executivo,100.0,1.0
547259-34,2012-06-12,Órgão do Poder Legislativo,100.0,1.0
547259-37,2012-06-12,Órgão do Poder Legislativo,100.0,1.0
547636-5,2012-06-12,Órgão do Poder Legislativo,100.0,1.0
547640-5,2012-06-12,Órgão do Poder Executivo,100.0,1.0
148171-157,2012-06-13,MDB,80.0,1.0
148171-165,2012-06-13,MDB,80.0,1.0
148171-167,2012-06-13,MDB,80.0,1.0
148171-170,2012-06-13,MDB,100.0,1.0
494004-52,2012-06-13,UNIÃO,0.0,1.0
494004-53,2012-06-13,UNIÃO,100.0,1.0
494004-55,2012-06-13,UNIÃO,100.0,1.0
494004-56,2012-06-13,UNIÃO,100.0,1.0
528787-41,2012-06-13,Órgão do Poder Executivo,100.0,1.0
528787-42,2012-06-13,Órgão do Poder Executivo,100.0,1.0
528787-44,2012-06-13,Órgão do Poder Executivo,100.0,1.0
542580-56,2012-06-13,Órgão do Poder Legislativo,100.0,1.0
542580-57,2012-06-13,Órgão do Poder Legislativo,100.0,1.0
542580-59,2012-06-13,Órgão do Poder Legislativo,100.0,1.0
544852-8,2012-06-13,Órgão do Poder Legislativo,100.0,1.0
548016-4,2012-06-13,UNIÃO,100.0,1.0
548025-3,2012-06-13,Órgão do Poder Executivo,100.0,1.0
117000-109,2012-06-26,PP**,100.0,1.0
117000-111,2012-06-26,PP**,100.0,1.0
509446-6,2012-06-26,PP**,100.0,1.0
530373-15,2012-06-26,PP,100.0,1.0
17915-288,2012-06-27,Órgão do Poder Legislativo,100.0,1.0
17915-289,2012-06-27,Órgão do Poder Legislativo,100.0,1.0
272913-218,2012-06-27,PDT,60.0,1.0
272913-220,2012-06-27,PDT,60.0,1.0
309981-107,2012-06-27,Órgão do Poder Legislativo,100.0,1.0
309981-109,2012-06-27,Órgão do Poder Legislativo,100.0,1.0
469492-5,2012-06-27,Órgão do Poder Legislativo,100.0,1.0
534098-7,2012-06-27,Órgão do Poder Legislativo,100.0,1.0
368202-97,2012-07-04,COMISSÃO PERMANENTE,100.0,1.0
368202-99,2012-07-04,COMISSÃO PERMANENTE,100.0,1.0
270314-73,2012-08-08,PDT,60.0,1.0
270314-75,2012-08-08,PDT,60.0,1.0
273651-59,2012-08-08,PT,80.0,1.0
273651-61,2012-08-08,PT,100.0,1.0
439148-46,2012-08-08,PT,100.0,1.0
439148-48,2012-08-08,PT,100.0,1.0
552900-5,2012-08-08,PDT,80.0,1.0
552902-5,2012-08-08,PT,100.0,1.0
405464-87,2012-08-22,Órgão do Poder Legislativo,100.0,1.0
405464-90,2012-08-22,Órgão do Poder Legislativo,100.0,1.0
405464-92,2012-08-22,Órgão do Poder Legislativo,100.0,1.0
528787-80,2012-08-22,Órgão do Poder Executivo,100.0,0.0
553840-4,2012-08-22,Órgão do Poder Legislativo,100.0,1.0
509774-56,2012-09-04,Órgão do Poder Legislativo,100.0,1.0
509774-57,2012-09-04,Órgão do Poder Legislativo,100.0,1.0
509774-60,2012-09-04,Órgão do Poder Legislativo,100.0,1.0
516110-5,2012-09-04,Órgão do Poder Legislativo,100.0,1.0
516110-6,2012-09-04,Órgão do Poder Legislativo,100.0,1.0
344218-111,2012-09-05,PT,100.0,1.0
344218-112,2012-09-05,PT,100.0,0.0
344218-115,2012-09-05,PT,80.0,1.0
344218-117,2012-09-05,PT,80.0,1.0
395200-101,2012-09-18,Órgão do Poder Executivo,80.0,1.0
395200-103,2012-09-18,Órgão do Poder Executivo,80.0,1.0
395200-98,2012-09-18,Órgão do Poder Executivo,80.0,1.0
395200-99,2012-09-18,Órgão do Poder Executivo,80.0,0.0
457359-131,2012-09-18,PT,80.0,1.0
457359-132,2012-09-18,PT,80.0,1.0
457359-138,2012-09-18,PT,80.0,1.0
457359-140,2012-09-18,PT,100.0,1.0
528784-40,2012-09-18,Órgão do Poder Executivo,60.0,1.0
528784-41,2012-09-18,Órgão do Poder Executivo,80.0,1.0
528784-43,2012-09-18,Órgão do Poder Executivo,80.0,1.0
555928-3,2012-09-18,PT,100.0,1.0
151772-100,2012-10-16,Órgão do Poder Executivo,80.0,1.0
151772-110,2012-10-16,Órgão do Poder Executivo,80.0,1.0
151772-113,2012-10-16,Órgão do Poder Executivo,100.0,1.0
151772-99,2012-10-16,Órgão do Poder Executivo,100.0,1.0
377306-69,2012-10-16,COMISSÃO PARLAMENTAR DE INQUÉRITO,100.0,1.0
377306-72,2012-10-16,COMISSÃO PARLAMENTAR DE INQUÉRITO,100.0,1.0
557092-5,2012-10-16,Órgão do Poder Executivo,100.0,1.0
100719-54,2012-10-31,COMISSÃO PERMANENTE,100.0,1.0
100719-55,2012-10-31,COMISSÃO PERMANENTE,100.0,1.0
100719-58,2012-10-31,COMISSÃO PERMANENTE,100.0,1.0
269767-62,2012-10-31,Órgão do Poder Legislativo,100.0,0.0
269767-64,2012-10-31,Órgão do Poder Legislativo,80.0,1.0
318731-37,2012-10-31,Órgão do Poder Legislativo,80.0,1.0
479328-65,2012-10-31,Órgão do Poder Executivo,100.0,1.0
479328-66,2012-10-31,Órgão do Poder Executivo,100.0,1.0
508967-6,2012-10-31,Órgão do Poder Executivo,100.0,1.0
508967-7,2012-10-31,Órgão do Poder Executivo,100.0,1.0
524645-40,2012-11-06,Órgão do Poder Legislativo,80.0,1.0
524645-41,2012-11-06,Órgão do Poder Legislativo,80.0,1.0
524645-45,2012-11-06,Órgão do Poder Legislativo,80.0,0.0
524645-50,2012-11-06,Órgão do Poder Legislativo,80.0,1.0
524645-56,2012-11-06,Órgão do Poder Legislativo,80.0,0.0
524645-60,2012-11-06,Órgão do Poder Legislativo,60.0,0.0
524645-63,2012-11-06,Órgão do Poder Legislativo,40.0,1.0
524645-65,2012-11-06,Órgão do Poder Legislativo,40.0,1.0
524645-66,2012-11-06,Órgão do Poder Legislativo,60.0,0.0
524645-69,2012-11-06,Órgão do Poder Legislativo,40.0,1.0
524645-71,2012-11-06,Órgão do Poder Legislativo,60.0,1.0
524645-76,2012-11-06,Órgão do Poder Legislativo,80.0,0.0
524645-81,2012-11-06,Órgão do Poder Legislativo,60.0,1.0
537339-16,2012-11-06,Órgão do Poder Legislativo,60.0,1.0
343615-86,2012-11-07,PT,100.0,1.0
496725-120,2012-11-07,Órgão do Poder Executivo,100.0,0.0
496725-130,2012-11-07,Órgão do Poder Executivo,80.0,1.0
496725-131,2012-11-07,Órgão do Poder Executivo,80.0,0.0
496725-136,2012-11-07,Órgão do Poder Executivo,60.0,1.0
496725-139,2012-11-07,Órgão do Poder Executivo,60.0,1.0
496725-140,2012-11-07,Órgão do Poder Executivo,60.0,1.0
496725-144,2012-11-07,Órgão do Poder Executivo,80.0,1.0
497188-8,2012-11-07,Órgão do Poder Executivo,80.0,1.0
529011-53,2012-11-07,PCdoB,100.0,0.0
529011-56,2012-11-07,PCdoB,80.0,1.0
529011-57,2012-11-07,PCdoB,80.0,0.0
529011-58,2012-11-07,PCdoB,60.0,1.0
529011-61,2012-11-07,PCdoB,60.0,1.0
67377-125,2012-11-07,PCdoB,60.0,1.0
67377-127,2012-11-07,PCdoB,80.0,1.0
67377-128,2012-11-07,PCdoB,80.0,1.0
116409-309,2012-11-13,PCdoB,100.0,1.0
116409-311,2012-11-13,PCdoB,100.0,1.0
358066-101,2012-11-13,Órgão do Poder Legislativo,80.0,1.0
525347-10,2012-11-13,PCdoB,100.0,1.0
20445-25,2012-11-21,PL,100.0,1.0
412728-57,2012-11-21,PP,100.0,1.0
412728-58,2012-11-21,PP,100.0,1.0
443113-56,2012-11-21,Órgão do Poder Legislativo,80.0,1.0
444222-75,2012-11-21,Órgão do Poder Legislativo,80.0,1.0
470840-7,2012-11-21,Órgão do Poder Legislativo,100.0,1.0
509416-10,2012-11-21,PL,100.0,1.0
529884-61,2012-11-21,Órgão do Poder Legislativo,100.0,1.0
541512-9,2012-11-21,PP,100.0,1.0
559088-19,2012-11-21,PP**,100.0,1.0
559088-20,2012-11-21,PP**,100.0,1.0
559088-40,2012-11-21,PP**,100.0,1.0
559088-42,2012-11-21,PP**,100.0,1.0
560494-5,2012-11-21,PP**,100.0,1.0
560566-3,2012-11-21,Órgão do Poder Legislativo,100.0,1.0
559076-8,2012-11-22,Órgão do Poder Judiciário,100.0,1.0
498347-76,2012-11-27,PP,100.0,1.0
552071-47,2012-11-27,Órgão do Poder Judiciário,100.0,0.0
552071-48,2012-11-27,Órgão do Poder Judiciário,80.0,1.0
552071-53,2012-11-27,Órgão do Poder Judiciário,80.0,1.0
552071-57,2012-11-27,Órgão do Poder Judiciário,80.0,0.0
556277-19,2012-11-27,PP,100.0,1.0
554191-25,2012-11-28,Órgão do Poder Executivo,100.0,1.0
554191-26,2012-11-28,Órgão do Poder Executivo,100.0,1.0
555993-7,2012-11-28,Órgão do Poder Executivo,100.0,1.0
561593-4,2012-11-28,Órgão do Poder Executivo,100.0,1.0
561594-3,2012-11-28,Órgão do Poder Executivo,100.0,1.0
554194-53,2012-12-04,Órgão do Poder Executivo,100.0,1.0
554194-54,2012-12-04,Órgão do Poder Executivo,100.0,1.0
554412-9,2012-12-04,MDB,100.0,0.0
443113-63,2012-12-05,Órgão do Poder Legislativo,100.0,1.0
443113-64,2012-12-05,Órgão do Poder Legislativo,100.0,1.0
463455-86,2012-12-05,Órgão do Poder Legislativo,100.0,1.0
463455-88,2012-12-05,Órgão do Poder Legislativo,100.0,1.0
484713-67,2012-12-05,Órgão do Poder Judiciário,60.0,1.0
484713-68,2012-12-05,Órgão do Poder Judiciário,60.0,1.0
484743-52,2012-12-05,MPU - Ministério Público da União,100.0,1.0
484743-53,2012-12-05,MPU - Ministério Público da União,100.0,1.0
484743-55,2012-12-05,MPU - Ministério Público da União,100.0,1.0
490216-5,2012-12-05,Órgão do Poder Judiciário,80.0,1.0
491779-8,2012-12-05,MPU - Ministério Público da União,100.0,1.0
518563-46,2012-12-05,Órgão do Poder Executivo,100.0,1.0
518563-48,2012-12-05,Órgão do Poder Executivo,100.0,0.0
518563-49,2012-12-05,Órgão do Poder Executivo,80.0,1.0
518563-55,2012-12-05,Órgão do Poder Executivo,80.0,0.0
554188-39,2012-12-05,MPU - Ministério Público da União,100.0,1.0
554188-45,2012-12-05,MPU - Ministério Público da União,100.0,1.0
554189-47,2012-12-05,Órgão do Poder Judiciário,80.0,1.0
554189-48,2012-12-05,Órgão do Poder Judiciário,80.0,1.0
554191-33,2012-12-05,Órgão do Poder Executivo,60.0,1.0
554191-34,2012-12-05,Órgão do Poder Executivo,60.0,1.0
554195-59,2012-12-05,Órgão do Poder Executivo,60.0,1.0
